NZ_LMPN02000037_c<59863-297436|KS1	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS2	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS3	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS4	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS5	Clade_2	amino acids
NZ_LMPN02000037_c<59863-297436|KS6	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS7	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS8	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS9	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS10	clade_not_conserved	NA
NZ_LMPN02000037_c<59863-297436|KS11	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS1	Clade_2	amino acids
NZ_LN831776_c1974556-2153163|KS2	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS3	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS4	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS5	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS6	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS7	Clade_2	amino acids
NZ_LN831776_c1974556-2153163|KS8	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS9	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS10	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS11	clade_not_conserved	NA
NZ_LN831776_c1974556-2153163|KS12	clade_not_conserved	NA
NZ_LN999829_c1363720-1451512|KS1	Clade_41	acetyl_Starter
NZ_LN999829_c1363720-1451512|KS2	Clade_50	b_OH
NZ_LN999829_c1363720-1451512|KS3	Clade_26	reduced
NZ_LN999829_c1363720-1451512|KS4	Clade_65	double_bonds
NZ_LN999829_c1363720-1451512|KS5	Clade_65	double_bonds
NZ_LN999829_c1363720-1451512|KS6	Clade_29	b_OH/keto
NZ_LN999829_c1363720-1451512|KS7	Clade_65	double_bonds
NZ_LN999829_c1363720-1451512|KS8	Clade_4	bimod_bOH
NZ_LN999829_c1363720-1451512|KS9	Clade_65	double_bonds
NZ_LN999829_c1363720-1451512|KS10	Clade_65	double_bonds
NZ_LN999829_c1363720-1451512|KS11	Clade_4	bimod_bOH
NZ_LN999829_c1671021-1780818|KS1	Clade_1	amino acids
NZ_LN999829_c1671021-1780818|KS2	Clade_12	reduced/shifted_double_bonds
NZ_LN999829_c1671021-1780818|KS3	Clade_3	bimod_bOH
NZ_LN999829_c1671021-1780818|KS4	Clade_69	zDB
NZ_LN999829_c1671021-1780818|KS5	Clade_64	eDB
NZ_LN999829_c1671021-1780818|KS6	Clade_82	b_MeeDB
NZ_LN999829_c1671021-1780818|KS7	Clade_3	bimod_bOH
NZ_LN999829_c1671021-1780818|KS8	Clade_69	zDB
NZ_LN999829_c1671021-1780818|KS9	Clade_47	aMe_eDB
NZ_LN999829_c1671021-1780818|KS10	Clade_1	amino acids
NZ_LN999829_c1671021-1780818|KS11	Clade_12	reduced/shifted_double_bonds
NZ_LN999829_c1671021-1780818|KS12	Clade_12	reduced/shifted_double_bonds
NZ_LN999829_c1671021-1780818|KS13	Clade_72	non_elongating_aMeeDB
NZ_LN999829_c1671021-1780818|KS14	Clade_33	non_elongating
NZ_LN999829_c2226208-2332375|KS1	Clade_93	aMe_red/bOH/bketo
NZ_LN999829_c2226208-2332375|KS2	Clade_62	eDB
NZ_LN999829_c2226208-2332375|KS3	Clade_65	double_bonds
NZ_LN999829_c2226208-2332375|KS4	Clade_3	bimod_bOH
NZ_LN999829_c2226208-2332375|KS5	Clade_47	aMe_eDB
NZ_LN999829_c2226208-2332375|KS6	Clade_56	b_L_OH
NZ_LN999829_c2226208-2332375|KS7	Clade_12	reduced/shifted_double_bonds
NZ_LN999829_c2226208-2332375|KS8	Clade_4	bimod_bOH
