NZ_CP036527_c2129642-2235807|KS1	Clade_93	aMe_red/bOH/bketo
NZ_CP036527_c2129642-2235807|KS2	Clade_62	eDB
NZ_CP036527_c2129642-2235807|KS3	Clade_65	double_bonds
NZ_CP036527_c2129642-2235807|KS4	Clade_3	bimod_bOH
NZ_CP036527_c2129642-2235807|KS5	Clade_47	aMe_eDB
NZ_CP036527_c2129642-2235807|KS6	Clade_56	b_L_OH
NZ_CP036527_c2129642-2235807|KS7	Clade_12	reduced/shifted_double_bonds
NZ_CP036527_c2129642-2235807|KS8	Clade_4	bimod_bOH
NZ_CP036527_c2129642-2235807|KS9	Clade_69	zDB
NZ_CP036527_c2129642-2235807|KS10	Clade_113	a_Me_b_OH
NZ_CP036527_c2129642-2235807|KS11	Clade_3	bimod_bOH
NZ_CP036527_c2129642-2235807|KS12	Clade_42	DB/DB_Starter
NZ_CP036527_c2129642-2235807|KS13	Clade_47	aMe_eDB
NZ_CP039297_c1416127-1503968|KS1	Clade_41	acetyl_Starter
NZ_CP039297_c1416127-1503968|KS2	Clade_50	b_OH
NZ_CP039297_c1416127-1503968|KS3	Clade_26	reduced
NZ_CP039297_c1416127-1503968|KS4	Clade_65	double_bonds
NZ_CP039297_c1416127-1503968|KS5	Clade_65	double_bonds
NZ_CP039297_c1416127-1503968|KS6	Clade_29	b_OH/keto
NZ_CP039297_c1416127-1503968|KS7	Clade_65	double_bonds
NZ_CP039297_c1416127-1503968|KS8	Clade_4	bimod_bOH
NZ_CP039297_c1416127-1503968|KS9	Clade_65	double_bonds
NZ_CP039297_c1416127-1503968|KS10	Clade_65	double_bonds
NZ_CP039297_c1416127-1503968|KS11	Clade_4	bimod_bOH
NZ_CP039297_c1723508-1833098|KS1	Clade_1	amino acids
NZ_CP039297_c1723508-1833098|KS2	Clade_12	reduced/shifted_double_bonds
NZ_CP039297_c1723508-1833098|KS3	Clade_3	bimod_bOH
NZ_CP039297_c1723508-1833098|KS4	Clade_69	zDB
NZ_CP039297_c1723508-1833098|KS5	Clade_64	eDB
NZ_CP039297_c1723508-1833098|KS6	Clade_82	b_MeeDB
NZ_CP039297_c1723508-1833098|KS7	Clade_3	bimod_bOH
NZ_CP039297_c1723508-1833098|KS8	Clade_69	zDB
NZ_CP039297_c1723508-1833098|KS9	Clade_47	aMe_eDB
NZ_CP039297_c1723508-1833098|KS10	Clade_1	amino acids
NZ_CP039297_c1723508-1833098|KS11	Clade_12	reduced/shifted_double_bonds
NZ_CP039297_c1723508-1833098|KS12	Clade_12	reduced/shifted_double_bonds
NZ_CP039297_c1723508-1833098|KS13	Clade_72	non_elongating_aMeeDB
NZ_CP039297_c1723508-1833098|KS14	Clade_33	non_elongating
NZ_CP039297_c2298676-2404862|KS1	Clade_93	aMe_red/bOH/bketo
NZ_CP039297_c2298676-2404862|KS2	Clade_62	eDB
NZ_CP039297_c2298676-2404862|KS3	Clade_65	double_bonds
NZ_CP039297_c2298676-2404862|KS4	Clade_3	bimod_bOH
NZ_CP039297_c2298676-2404862|KS5	Clade_47	aMe_eDB
NZ_CP039297_c2298676-2404862|KS6	Clade_56	b_L_OH
NZ_CP039297_c2298676-2404862|KS7	Clade_12	reduced/shifted_double_bonds
NZ_CP039297_c2298676-2404862|KS8	Clade_4	bimod_bOH
NZ_CP039297_c2298676-2404862|KS9	Clade_69	zDB
NZ_CP039297_c2298676-2404862|KS10	Clade_113	a_Me_b_OH
NZ_CP039297_c2298676-2404862|KS11	Clade_3	bimod_bOH
NZ_CP039297_c2298676-2404862|KS12	Clade_42	DB/DB_Starter
NZ_CP039297_c2298676-2404862|KS13	Clade_47	aMe_eDB
NZ_CP039297_c2298676-2404862|KS14	Clade_12	reduced/shifted_double_bonds
NZ_CP039380_c1705625-1814853|KS1	Clade_69	zDB
NZ_CP039380_c1705625-1814853|KS2	Clade_64	eDB
NZ_CP039380_c1705625-1814853|KS3	Clade_82	b_MeeDB
NZ_CP039380_c1705625-1814853|KS4	Clade_3	bimod_bOH
NZ_CP039380_c1705625-1814853|KS5	Clade_69	zDB
NZ_CP039380_c1705625-1814853|KS6	Clade_47	aMe_eDB
NZ_CP039380_c1705625-1814853|KS7	Clade_1	amino acids
NZ_CP039380_c1705625-1814853|KS8	Clade_12	reduced/shifted_double_bonds
NZ_CP039380_c1705625-1814853|KS9	Clade_12	reduced/shifted_double_bonds
NZ_CP039380_c1705625-1814853|KS10	Clade_72	non_elongating_aMeeDB
NZ_CP039380_c1705625-1814853|KS11	Clade_33	non_elongating
NZ_CP039380_c2267488-2373657|KS1	Clade_93	aMe_red/bOH/bketo
NZ_CP039380_c2267488-2373657|KS2	Clade_62	eDB
NZ_CP039380_c2267488-2373657|KS3	Clade_65	double_bonds
NZ_CP039380_c2267488-2373657|KS4	Clade_47	aMe_eDB
NZ_CP039380_c2267488-2373657|KS5	Clade_56	b_L_OH
NZ_CP039380_c2267488-2373657|KS6	Clade_69	zDB
NZ_CP039380_c2267488-2373657|KS7	Clade_113	a_Me_b_OH
NZ_CP039380_c2267488-2373657|KS8	Clade_3	bimod_bOH
NZ_CP039380_c2267488-2373657|KS9	Clade_42	DB/DB_Starter
NZ_CP039380_c2267488-2373657|KS10	Clade_47	aMe_eDB
NZ_CP039380_c2267488-2373657|KS11	Clade_12	reduced/shifted_double_bonds
NZ_CP039935_c1748368-1863157|KS1	Clade_69	zDB
NZ_CP039935_c1748368-1863157|KS2	Clade_64	eDB
NZ_CP039935_c1748368-1863157|KS3	Clade_82	b_MeeDB
NZ_CP039935_c1748368-1863157|KS4	Clade_3	bimod_bOH
NZ_CP039935_c1748368-1863157|KS5	Clade_69	zDB
NZ_CP039935_c1748368-1863157|KS6	Clade_47	aMe_eDB
NZ_CP039935_c1748368-1863157|KS7	Clade_79	non_elongating_b_L_OH
NZ_CP039935_c1748368-1863157|KS8	Clade_1	amino acids
NZ_CP039935_c1748368-1863157|KS9	Clade_12	reduced/shifted_double_bonds
NZ_CP039935_c1748368-1863157|KS10	Clade_12	reduced/shifted_double_bonds
NZ_CP039935_c1748368-1863157|KS11	Clade_72	non_elongating_aMeeDB
NZ_CP039935_c1748368-1863157|KS12	Clade_33	non_elongating
NZ_CP040378_c1342447-1430270|KS1	Clade_41	acetyl_Starter
NZ_CP040378_c1342447-1430270|KS2	Clade_50	b_OH
NZ_CP040378_c1342447-1430270|KS3	Clade_26	reduced
NZ_CP040378_c1342447-1430270|KS4	Clade_65	double_bonds
NZ_CP040378_c1342447-1430270|KS5	Clade_65	double_bonds
NZ_CP040378_c1342447-1430270|KS6	Clade_29	b_OH/keto
NZ_CP040378_c1342447-1430270|KS7	Clade_65	double_bonds
NZ_CP040378_c1342447-1430270|KS8	Clade_4	bimod_bOH
NZ_CP040378_c1342447-1430270|KS9	Clade_65	double_bonds
NZ_CP040378_c1342447-1430270|KS10	Clade_65	double_bonds
NZ_CP040378_c1342447-1430270|KS11	Clade_4	bimod_bOH
NZ_CP040378_c1650040-1759642|KS1	Clade_1	amino acids
NZ_CP040378_c1650040-1759642|KS2	Clade_12	reduced/shifted_double_bonds
NZ_CP040378_c1650040-1759642|KS3	Clade_3	bimod_bOH
NZ_CP040378_c1650040-1759642|KS4	Clade_69	zDB
NZ_CP040378_c1650040-1759642|KS5	Clade_64	eDB
NZ_CP040378_c1650040-1759642|KS6	Clade_82	b_MeeDB
NZ_CP040378_c1650040-1759642|KS7	Clade_3	bimod_bOH
NZ_CP040378_c1650040-1759642|KS8	Clade_69	zDB
NZ_CP040378_c1650040-1759642|KS9	Clade_47	aMe_eDB
NZ_CP040378_c1650040-1759642|KS10	Clade_1	amino acids
NZ_CP040378_c1650040-1759642|KS11	Clade_12	reduced/shifted_double_bonds
NZ_CP040378_c1650040-1759642|KS12	Clade_12	reduced/shifted_double_bonds
NZ_CP040378_c1650040-1759642|KS13	Clade_72	non_elongating_aMeeDB
NZ_CP040378_c1650040-1759642|KS14	Clade_33	non_elongating
NZ_CP040378_c2219677-2325857|KS1	Clade_93	aMe_red/bOH/bketo
NZ_CP040378_c2219677-2325857|KS2	Clade_62	eDB
NZ_CP040378_c2219677-2325857|KS3	Clade_65	double_bonds
NZ_CP040378_c2219677-2325857|KS4	Clade_3	bimod_bOH
NZ_CP040378_c2219677-2325857|KS5	Clade_47	aMe_eDB
NZ_CP040378_c2219677-2325857|KS6	Clade_56	b_L_OH
NZ_CP040378_c2219677-2325857|KS7	Clade_12	reduced/shifted_double_bonds
NZ_CP040378_c2219677-2325857|KS8	Clade_4	bimod_bOH
NZ_CP040378_c2219677-2325857|KS9	Clade_69	zDB
NZ_CP040378_c2219677-2325857|KS10	Clade_113	a_Me_b_OH
NZ_CP040378_c2219677-2325857|KS11	Clade_3	bimod_bOH
NZ_CP040378_c2219677-2325857|KS12	Clade_42	DB/DB_Starter
NZ_CP040378_c2219677-2325857|KS13	Clade_47	aMe_eDB
NZ_CP040378_c2219677-2325857|KS14	Clade_12	reduced/shifted_double_bonds
NZ_CP040829_c3929094-4031019|KS1	Clade_1	amino acids
NZ_CP040829_c3929094-4031019|KS2	Clade_113	a_Me_b_OH
NZ_CP040829_c3929094-4031019|KS3	Clade_93	aMe_red/bOH/bketo
NZ_CP040829_c3929094-4031019|KS4	Clade_113	a_Me_b_OH
NZ_CP040829_c3929094-4031019|KS5	Clade_82	b_MeeDB
NZ_CP040829_c3929094-4031019|KS6	Clade_12	reduced/shifted_double_bonds
NZ_CP040829_c3929094-4031019|KS7	Clade_64	eDB
NZ_CP040829_c3929094-4031019|KS8	Clade_87	exometh/red_bMe
NZ_CP040829_c3929094-4031019|KS9	Clade_63	mainly_eDB
NZ_CP040829_c3929094-4031019|KS10	Clade_47	aMe_eDB
