NZ_CM001466_c704417-889738|KS1	clade_not_conserved	NA
NZ_CM001466_c704417-889738|KS2	Clade_62	eDB
NZ_CM001466_c704417-889738|KS3	Clade_48	aMe_eDB
NZ_CM001466_c704417-889738|KS4	Clade_30	glycine
NZ_CM001466_c704417-889738|KS5	Clade_66	double_bonds
NZ_CM001466_c704417-889738|KS6	Clade_3	bimod_bOH
NZ_CM001466_c704417-889738|KS7	Clade_69	zDB
NZ_CM001466_c704417-889738|KS8	Clade_3	bimod_bOH
NZ_CM001466_c704417-889738|KS9	Clade_2	amino acids
NZ_CM001466_c704417-889738|KS10	Clade_66	double_bonds
NZ_CM001466_c704417-889738|KS11	Clade_67	various
NZ_CM001466_c704417-889738|KS12	Clade_43	zDB
NZ_CM001838_c2752738-2869845|KS1	Clade_80	aMe_b_L_OH
NZ_CM001838_c2752738-2869845|KS2	Clade_69	zDB
NZ_CM001838_c2752738-2869845|KS3	Clade_79	non_elongating_b_L_OH
NZ_CM001838_c2752738-2869845|KS4	Clade_86	non_elongating_DB
NZ_CM001838_c2752738-2869845|KS5	Clade_34	non_elongating_hemiacetal/b_OH
NZ_CM001838_c2752738-2869845|KS6	Clade_34	non_elongating_hemiacetal/b_OH
NZ_CM001838_c2752738-2869845|KS7	Clade_77	aOH_bOH
NZ_CM001838_c2752738-2869845|KS8	Clade_56	b_L_OH
NZ_CM001838_c2752738-2869845|KS9	Clade_23	pyran/furan
NZ_CM001838_c2752738-2869845|KS10	Clade_12	reduced/shifted_double_bonds
NZ_CM001838_c2752738-2869845|KS11	Clade_33	non_elongating
NZ_CM001838_c2752738-2869845|KS12	Clade_11	oxygen_insertion
NZ_CM001838_c2752738-2869845|KS13	Clade_82	b_MeeDB
NZ_CM001860_c4165756-4281918|KS1	Clade_12	reduced/shifted_double_bonds
NZ_CM001860_c4165756-4281918|KS2	Clade_34	non_elongating_hemiacetal/b_OH
NZ_CM001860_c4165756-4281918|KS3	Clade_77	aOH_bOH
NZ_CM001860_c4165756-4281918|KS4	Clade_56	b_L_OH
NZ_CM001860_c4165756-4281918|KS5	Clade_23	pyran/furan
NZ_CM001860_c4165756-4281918|KS6	Clade_12	reduced/shifted_double_bonds
NZ_CM001860_c4165756-4281918|KS7	Clade_33	non_elongating
