NC_000964_c1763762-1878521|KS1	Clade_1	amino acids
NC_000964_c1763762-1878521|KS2	Clade_12	reduced/shifted_double_bonds
NC_000964_c1763762-1878521|KS3	Clade_3	bimod_bOH
NC_000964_c1763762-1878521|KS4	Clade_69	zDB
NC_000964_c1763762-1878521|KS5	Clade_64	eDB
NC_000964_c1763762-1878521|KS6	Clade_82	b_MeeDB
NC_000964_c1763762-1878521|KS7	Clade_3	bimod_bOH
NC_000964_c1763762-1878521|KS8	Clade_69	zDB
NC_000964_c1763762-1878521|KS9	Clade_47	aMe_eDB
NC_000964_c1763762-1878521|KS10	Clade_79	non_elongating_b_L_OH
NC_000964_c1763762-1878521|KS11	Clade_1	amino acids
NC_000964_c1763762-1878521|KS12	Clade_12	reduced/shifted_double_bonds
NC_000964_c1763762-1878521|KS13	Clade_12	reduced/shifted_double_bonds
NC_000964_c1763762-1878521|KS14	Clade_72	non_elongating_aMeeDB
NC_000964_c1763762-1878521|KS15	Clade_33	non_elongating
NC_008095_c4710910-4822556|KS1	Clade_93	aMe_red/bOH/bketo
NC_008095_c4710910-4822556|KS2	Clade_87	exometh/red_bMe
NC_008095_c4710910-4822556|KS3	Clade_12	reduced/shifted_double_bonds
NC_008095_c4710910-4822556|KS4	Clade_12	reduced/shifted_double_bonds
NC_008095_c4710910-4822556|KS5	Clade_12	reduced/shifted_double_bonds
NC_008095_c4710910-4822556|KS6	Clade_1	amino acids
NC_008095_c4710910-4822556|KS7	clade_not_conserved	NA
NC_008095_c4710910-4822556|KS8	Clade_34	non_elongating_hemiacetal/b_OH
NC_008095_c4710910-4822556|KS9	Clade_53	mostly_a_OH_b_OH
NC_008095_c4710910-4822556|KS10	Clade_12	reduced/shifted_double_bonds
NC_008095_c4710910-4822556|KS11	Clade_82	b_MeeDB
NC_008095_c4710910-4822556|KS12	Clade_64	eDB
NC_008095_c4710910-4822556|KS13	Clade_34	non_elongating_hemiacetal/b_OH
NC_008095_c4710910-4822556|KS14	Clade_33	non_elongating
NC_008095_c4710910-4822556|KS15	Clade_8	GNAT_Starter
NC_009483_c3593914-3694250|KS1	Clade_47	aMe_eDB
NC_009483_c3593914-3694250|KS2	Clade_12	reduced/shifted_double_bonds
NC_009483_c3593914-3694250|KS3	Clade_64	eDB
NC_009483_c3593914-3694250|KS4	Clade_113	a_Me_b_OH
NC_009483_c3593914-3694250|KS5	Clade_63	mainly_eDB
NC_009483_c3593914-3694250|KS6	Clade_3	bimod_bOH
NC_009483_c3593914-3694250|KS7	Clade_64	eDB
NC_009483_c3593914-3694250|KS8	Clade_69	zDB
NC_009483_c3593914-3694250|KS9	Clade_79	non_elongating_b_L_OH
NC_009483_c3593914-3694250|KS10	Clade_64	eDB
NC_009483_c3593914-3694250|KS11	Clade_3	bimod_bOH
NC_009483_c3593914-3694250|KS12	Clade_104	acetyl/aromatic Starter
NC_009483_c3593914-3694250|KS13	Clade_3	bimod_bOH
NC_009725_c1371896-1458282|KS1	Clade_41	acetyl_Starter
NC_009725_c1371896-1458282|KS2	Clade_50	b_OH
NC_009725_c1371896-1458282|KS3	Clade_26	reduced
NC_009725_c1371896-1458282|KS4	Clade_65	double_bonds
NC_009725_c1371896-1458282|KS5	Clade_65	double_bonds
NC_009725_c1371896-1458282|KS6	Clade_29	b_OH/keto
NC_009725_c1371896-1458282|KS7	Clade_65	double_bonds
NC_009725_c1371896-1458282|KS8	Clade_4	bimod_bOH
NC_009725_c1371896-1458282|KS9	Clade_65	double_bonds
NC_009725_c1371896-1458282|KS10	Clade_65	double_bonds
NC_009725_c1371896-1458282|KS11	Clade_4	bimod_bOH
NC_009725_c1681810-1791422|KS1	Clade_1	amino acids
NC_009725_c1681810-1791422|KS2	Clade_12	reduced/shifted_double_bonds
